"","TimePeriod","CV1","Value","Unit","Magnitude","Obs_Status","Dataset_ID","Year","YEMar"
"14008",2013-09-30,"Public order, safety, and regulatory services, and defence",854243200,"Total earnings","Units",NA,3472,2013,2014
"14009",2013-09-30,"Other goods and equipment rental and hiring",67994600,"Total earnings","Units",NA,3472,2013,2014
"14010",2013-09-30,"Agriculture and fishing support services",153663200,"Total earnings","Units",NA,3472,2013,2014
"14011",2013-09-30,"Hospitals",1136100300,"Total earnings","Units",NA,3472,2013,2014
"14012",2013-09-30,"Computer systems design and related services",570477400,"Total earnings","Units",NA,3472,2013,2014
"14013",2013-09-30,"Electricity, gas, water, and waste services",285996400,"Total earnings","Units",NA,3472,2013,2014
"14014",2013-09-30,"Metal container manufacturing",20572800,"Total earnings","Units",NA,3472,2013,2014
"14015",2013-09-30,"Building cleaning, pest control, and gardening services",142933500,"Total earnings","Units",NA,3472,2013,2014
"14016",2013-09-30,"Mushroom and vegetable growing",38926100,"Total earnings","Units",NA,3472,2013,2014
"14017",2013-09-30,"Textile fibre, yarn, and woven fabric manufacturing",17528700,"Total earnings","Units",NA,3472,2013,2014
"14018",2013-09-30,"Clothing and footwear manufacturing",32454700,"Total earnings","Units",NA,3472,2013,2014
"14019",2013-09-30,"Land development and site preparation services",104854700,"Total earnings","Units",NA,3472,2013,2014
"14020",2013-09-30,"Textile, leather, clothing, and footwear manufacturing",111208600,"Total earnings","Units",NA,3472,2013,2014
"14021",2013-09-30,"Electrical and electronic goods retailing",84323200,"Total earnings","Units",NA,3472,2013,2014
"14022",2013-09-30,"Fruit and tree nut growing",80596200,"Total earnings","Units",NA,3472,2013,2014
"14023",2013-09-30,"Financial and insurance services",1216131700,"Total earnings","Units",NA,3472,2013,2014
"14024",2013-09-30,"Agriculture, forestry, and fishing support services",182018300,"Total earnings","Units",NA,3472,2013,2014
"14025",2013-09-30,"Local government administration",306740600,"Total earnings","Units",NA,3472,2013,2014
"14026",2013-09-30,"Cement, lime, plaster and concrete product manufacturing",79399800,"Total earnings","Units",NA,3472,2013,2014
"14027",2013-09-30,"Dairy product and other food product manufacturing",283887700,"Total earnings","Units",NA,3472,2013,2014
"14028",2013-09-30,"Other store-based retailing",846450800,"Total earnings","Units",NA,3472,2013,2014
"14029",2013-09-30,"Professional, scientific, and technical services",2781063900,"Total earnings","Units",NA,3472,2013,2014
"14030",2013-09-30,"Non-metallic mineral product manufacturing",118294900,"Total earnings","Units",NA,3472,2013,2014
"14031",2013-09-30,"Seafood processing",52863600,"Total earnings","Units",NA,3472,2013,2014
"14032",2013-09-30,"Mineral, metal, and chemical wholesaling",117613400,"Total earnings","Units",NA,3472,2013,2014
"14033",2013-09-30,"Pubs, taverns and bars",84020800,"Total earnings","Units",NA,3472,2013,2014
"14034",2013-09-30,"Parks and gardens operations",55973100,"Total earnings","Units",NA,3472,2013,2014
"14035",2013-09-30,"Water supply, sewerage, and drainage services",26734500,"Total earnings","Units",NA,3472,2013,2014
"14036",2013-09-30,"Adult, community, and other education",152039900,"Total earnings","Units",NA,3472,2013,2014
"14037",2013-09-30,"Funeral, crematorium, and cemetery services",13263000,"Total earnings","Units",NA,3472,2013,2014
"14038",2013-09-30,"Specialised food retailing",72559200,"Total earnings","Units",NA,3472,2013,2014
"14039",2013-09-30,"Motor vehicle and transport equipment rental and hiring",36286800,"Total earnings","Units",NA,3472,2013,2014
"14040",2013-09-30,"Waste treatment, disposal, and remediation services",35413300,"Total earnings","Units",NA,3472,2013,2014
"14041",2013-09-30,"Other repair and maintenance",5873000,"Total earnings","Units",NA,3472,2013,2014
"14042",2013-09-30,"Specialised machinery and equipment manufacturing",64471000,"Total earnings","Units",NA,3472,2013,2014
"14043",2013-09-30,"Sport and physical recreation activities",167358000,"Total earnings","Units",NA,3472,2013,2014
"14044",2013-09-30,"Other non-metallic mineral mining and quarrying",2415200,"Total earnings","Units",NA,3472,2013,2014
"14045",2013-09-30,"Retail commission based buying and/or selling",620300,"Total earnings","Units",NA,3472,2013,2014
"14046",2013-09-30,"Pump, compressor, heating, and ventilation equipment manufacturing",18891300,"Total earnings","Units",NA,3472,2013,2014
"14047",2013-09-30,"Child care services",99484700,"Total earnings","Units",NA,3472,2013,2014
"14048",2013-09-30,"Transport, postal, and warehousing",1208276400,"Total earnings","Units",NA,3472,2013,2014
"14049",2013-09-30,"Fabricated metal product manufacturing",300669000,"Total earnings","Units",NA,3472,2013,2014
"14050",2013-09-30,"Other machinery and equipment manufacturing",146489100,"Total earnings","Units",NA,3472,2013,2014
"14051",2013-09-30,"Electricity and gas supply",199172500,"Total earnings","Units",NA,3472,2013,2014
"14052",2013-09-30,"Property operators",68272700,"Total earnings","Units",NA,3472,2013,2014
"14053",2013-09-30,"Rail, water, air, and space transport",253824100,"Total earnings","Units",NA,3472,2013,2014
"14054",2013-09-30,"Deer farming",6862000,"Total earnings","Units",NA,3472,2013,2014
"14055",2013-09-30,"Bakery product, sugar, and confectionery manufacturing",103826600,"Total earnings","Units",NA,3472,2013,2014
"14056",2013-09-30,"Social assistance services",256412500,"Total earnings","Units",NA,3472,2013,2014
"14057",2013-09-30,"Pharmaceutical and other store-based retailing",170608400,"Total earnings","Units",NA,3472,2013,2014
"14058",2013-09-30,"Other professional, scientific, and technical services",22537900,"Total earnings","Units",NA,3472,2013,2014
"14059",2013-09-30,"Heritage activities",83211400,"Total earnings","Units",NA,3472,2013,2014
"14060",2013-09-30,"Forestry support services",28355100,"Total earnings","Units",NA,3472,2013,2014
"14061",2013-09-30,"Other goods wholesaling",316482500,"Total earnings","Units",NA,3472,2013,2014
"14062",2013-09-30,"Forestry and logging",55302000,"Total earnings","Units",NA,3472,2013,2014
"14063",2013-09-30,"Primary metal and metal product manufacturing",94468900,"Total earnings","Units",NA,3472,2013,2014
"14064",2013-09-30,"Superannuation funds",101400,"Total earnings","Units",NA,3472,2013,2014
"14065",2013-09-30,"Machinery and equipment repair and maintenance",81443600,"Total earnings","Units",NA,3472,2013,2014
"14066",2013-09-30,"Property operators and real estate services",196915100,"Total earnings","Units",NA,3472,2013,2014
"14067",2013-09-30,"Wholesale trade",1568325400,"Total earnings","Units",NA,3472,2013,2014
"14068",2013-09-30,"Medical services",194546400,"Total earnings","Units",NA,3472,2013,2014
"14069",2013-09-30,"Machinery and equipment wholesaling",540359100,"Total earnings","Units",NA,3472,2013,2014
"14070",2013-09-30,"Motor vehicle and motor vehicle parts retailing",194598400,"Total earnings","Units",NA,3472,2013,2014
"14071",2013-09-30,"Manufacturing",2835955700,"Total earnings","Units",NA,3472,2013,2014
"14072",2013-09-30,"Timber and hardware goods wholesaling",125103500,"Total earnings","Units",NA,3472,2013,2014
"14073",2013-09-30,"Building completion services",145924500,"Total earnings","Units",NA,3472,2013,2014
"14074",2013-09-30,"Other machinery and equipment wholesaling",361135500,"Total earnings","Units",NA,3472,2013,2014
"14075",2013-09-30,"Health and general insurance",185120800,"Total earnings","Units",NA,3472,2013,2014
"14076",2013-09-30,"Pulp, paper, and converted paper product manufacturing",82227400,"Total earnings","Units",NA,3472,2013,2014
"14077",2013-09-30,"Food product manufacturing",765807000,"Total earnings","Units",NA,3472,2013,2014
"14078",2013-09-30,"Non store retailing",32264100,"Total earnings","Units",NA,3472,2013,2014
"14079",2013-09-30,"Fishing",23318200,"Total earnings","Units",NA,3472,2013,2014
"14080",2013-09-30,"Other health care services",95925200,"Total earnings","Units",NA,3472,2013,2014
"14081",2013-09-30,"Specialised industrial machinery and equipment wholesaling",179223500,"Total earnings","Units",NA,3472,2013,2014
"14082",2013-09-30,"Libraries and archives",59230900,"Total earnings","Units",NA,3472,2013,2014
"14083",2013-09-30,"Personal and other services",361504500,"Total earnings","Units",NA,3472,2013,2014
"14084",2013-09-30,"Scenic and sightseeing transport",16255800,"Total earnings","Units",NA,3472,2013,2014
"14085",2013-09-30,"Beverage and tobacco product manufacturing",86993400,"Total earnings","Units",NA,3472,2013,2014
"14086",2013-09-30,"Clothing, footwear, and personal accessories retailing",142571400,"Total earnings","Units",NA,3472,2013,2014
"14087",2013-09-30,"Other crop growing",6413600,"Total earnings","Units",NA,3472,2013,2014
"14088",2013-09-30,"Furniture and other manufacturing",87533500,"Total earnings","Units",NA,3472,2013,2014
"14089",2013-09-30,"Religious services",65516800,"Total earnings","Units",NA,3472,2013,2014
"14090",2013-09-30,"Furniture manufacturing",59461200,"Total earnings","Units",NA,3472,2013,2014
"14091",2013-09-30,"Waste collection services",24676100,"Total earnings","Units",NA,3472,2013,2014
"14092",2013-09-30,"Central banking and non-depository financing",42201000,"Total earnings","Units",NA,3472,2013,2014
"14093",2013-09-30,"Fertiliser and pesticide manufacturing",25266400,"Total earnings","Units",NA,3472,2013,2014
"14094",2013-09-30,"Other sheet metal product manufacturing",37776800,"Total earnings","Units",NA,3472,2013,2014
"14095",2013-12-31,"Medical and other health care services",773529000,"Total earnings","Units",NA,3472,2013,2014
"14096",2013-12-31,"Agriculture, forestry, and fishing",982778600,"Total earnings","Units",NA,3472,2013,2014
"14097",2013-12-31,"Administrative and support services",914106800,"Total earnings","Units",NA,3472,2013,2014
"14098",2013-12-31,"Other professional, scientific, and technical services",23779000,"Total earnings","Units",NA,3472,2013,2014
"14099",2013-12-31,"Not elsewhere classified",12704700,"Total earnings","Units",NA,3472,2013,2014
"14100",2013-12-31,"Parks and gardens operations",52171000,"Total earnings","Units",NA,3472,2013,2014
"14101",2013-12-31,"Residential building construction",240227500,"Total earnings","Units",NA,3472,2013,2014
"14102",2013-12-31,"Other basic chemical product manufacturing",23320700,"Total earnings","Units",NA,3472,2013,2014
"14103",2013-12-31,"Fertiliser and pesticide manufacturing",26950100,"Total earnings","Units",NA,3472,2013,2014
"14104",2013-12-31,"Building construction",398967500,"Total earnings","Units",NA,3472,2013,2014
"14105",2013-12-31,"Broadcasting (except internet)",92394600,"Total earnings","Units",NA,3472,2013,2014
"14106",2013-12-31,"Local government administration",344988200,"Total earnings","Units",NA,3472,2013,2014
"14107",2013-12-31,"Grocery, liquor, and tobacco product wholesaling",282459100,"Total earnings","Units",NA,3472,2013,2014
"14108",2013-12-31,"Non-metallic mineral product manufacturing",124004600,"Total earnings","Units",NA,3472,2013,2014
"14109",2013-12-31,"Hardware, building, and garden supplies retailing",200181400,"Total earnings","Units",NA,3472,2013,2014
"14110",2013-12-31,"Other administrative services",306194300,"Total earnings","Units",NA,3472,2013,2014
"14111",2013-12-31,"Motor vehicle and transport equipment rental and hiring",38487200,"Total earnings","Units",NA,3472,2013,2014
"14112",2013-12-31,"Professional, scientific, and technical services (except computer systems design)",2306480000,"Total earnings","Units",NA,3472,2013,2014
"14113",2013-12-31,"Sport and recreation activities",209197100,"Total earnings","Units",NA,3472,2013,2014
"14114",2013-12-31,"Personal care services",77737000,"Total earnings","Units",NA,3472,2013,2014
"14115",2013-12-31,"Exploration and other mining support services",37979300,"Total earnings","Units",NA,3472,2013,2014
"14116",2013-12-31,"Other goods wholesaling",321341000,"Total earnings","Units",NA,3472,2013,2014
"14117",2013-12-31,"Textile, leather, clothing, and footwear manufacturing",120209000,"Total earnings","Units",NA,3472,2013,2014
"14118",2013-12-31,"Other machinery and equipment manufacturing",158756900,"Total earnings","Units",NA,3472,2013,2014
"14119",2013-12-31,"Exploration and other mining services",37979300,"Total earnings","Units",NA,3472,2013,2014
"14120",2013-12-31,"Furniture, floor coverings, and other goods wholesaling",191340900,"Total earnings","Units",NA,3472,2013,2014
"14121",2013-12-31,"Dairy product and other food product manufacturing",330280800,"Total earnings","Units",NA,3472,2013,2014
"14122",2013-12-31,"Food product manufacturing",882561600,"Total earnings","Units",NA,3472,2013,2014
"14123",2013-12-31,"Polymer product and rubber product manufacturing",164624400,"Total earnings","Units",NA,3472,2013,2014
"14124",2013-12-31,"Textile fibre, yarn, and woven fabric manufacturing",19002600,"Total earnings","Units",NA,3472,2013,2014
"14125",2013-12-31,"Leather tanning and fur dressing",16907000,"Total earnings","Units",NA,3472,2013,2014
"14126",2013-12-31,"Nursery and floriculture production",32098800,"Total earnings","Units",NA,3472,2013,2014
"14127",2013-12-31,"Agriculture, forestry, and fishing support services",224595300,"Total earnings","Units",NA,3472,2013,2014
"14128",2013-12-31,"Timber and hardware goods wholesaling",133602700,"Total earnings","Units",NA,3472,2013,2014
"14129",2013-12-31,"Other goods and equipment rental and hiring",70515100,"Total earnings","Units",NA,3472,2013,2014
"14130",2013-12-31,"Museum operation",28224300,"Total earnings","Units",NA,3472,2013,2014
"14131",2013-12-31,"Not elsewhere included",12704700,"Total earnings","Units",NA,3472,2013,2014
"14132",2013-12-31,"Knitted product manufacturing",7898200,"Total earnings","Units",NA,3472,2013,2014
"14133",2013-12-31,"Legal and accounting services",483532300,"Total earnings","Units",NA,3472,2013,2014
"14134",2013-12-31,"Recreational goods retailing",69281600,"Total earnings","Units",NA,3472,2013,2014
"14135",2013-12-31,"Building structure services",89832900,"Total earnings","Units",NA,3472,2013,2014
"14136",2013-12-31,"Waste collection, treatment, and disposal services",62139500,"Total earnings","Units",NA,3472,2013,2014
"14137",2013-12-31,"Pubs, taverns and bars",90129400,"Total earnings","Units",NA,3472,2013,2014
"14138",2013-12-31,"Agriculture",661760100,"Total earnings","Units",NA,3472,2013,2014
"14139",2013-12-31,"Creative and performing arts activities",24643800,"Total earnings","Units",NA,3472,2013,2014
